tipo_req,tempo_segundos,tamanho_bytes
get_reviews,0.35007810592651367,2
get_reviews,0.354442834854126,2
get_reviews,0.3364088535308838,2
get_reviews,0.3414344787597656,2
get_reviews,0.34444618225097656,2
get_reviews,0.3446769714355469,2
get_reviews,0.3205406665802002,2
get_reviews,0.32599520683288574,2
get_reviews,0.41623616218566895,3648
get_reviews,0.3419220447540283,2
get_reviews,0.3555471897125244,2
get_reviews,0.33565831184387207,2
get_reviews,0.3388183116912842,2
get_reviews,0.3279907703399658,2
get_prs,1.2358880043029785,1786360
get_reviews,0.45511746406555176,1633
get_reviews,0.7366533279418945,2
get_reviews,0.3728206157684326,1730
get_reviews,0.4137570858001709,1712
get_reviews,0.42783451080322266,1706
get_reviews,0.4473905563354492,1633
get_reviews,0.5126180648803711,2043
get_reviews,0.4411125183105469,1778
get_reviews,0.3310685157775879,2
get_reviews,0.40058183670043945,1677
get_reviews,0.39960646629333496,1629
get_reviews,0.3873715400695801,1551
get_reviews,0.32958507537841797,2
get_reviews,0.39630651473999023,1646
get_reviews,0.4731764793395996,1688
get_reviews,0.43302440643310547,1690
get_prs,1.6519920825958252,1841114
get_reviews,0.4333360195159912,1553
get_reviews,0.4321262836456299,1529
get_reviews,0.3572885990142822,2
get_prs,1.464656114578247,1983207
get_reviews,0.4069678783416748,1647
get_reviews,0.4667689800262451,6548
get_reviews,0.39486050605773926,1647
get_reviews,0.39698266983032227,1647
get_reviews,0.37125682830810547,2
get_reviews,0.3215301036834717,2
get_reviews,0.355849027633667,2
get_reviews,0.3428680896759033,2
get_reviews,0.45124340057373047,1647
get_reviews,0.3520927429199219,2
get_reviews,0.4268479347229004,1647
get_reviews,0.3955352306365967,1647
get_reviews,0.6512751579284668,1647
get_reviews,0.41341495513916016,1647
get_reviews,0.5093948841094971,1647
get_reviews,0.38013291358947754,1647
get_reviews,0.3919405937194824,1647
get_reviews,0.3934934139251709,1542
get_reviews,0.4034104347229004,1647
get_reviews,0.4478945732116699,15683
get_reviews,0.32871174812316895,2
